"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 12/01/2024

Product: Historical Climate (Daily) - gridMET (METDATA)(http://www.climatologylab.org/gridmet.html) 
"Location (US County): Boulder County, Colorado"
Variable List: 
tmmn: Min Temperature
tmmx: Max Temperature
pr: Precipitation
********************************************************
Year,Month,Day,tmmn(degC),tmmx(degC),pr(mm)
2016,4,1,-7.44,6.99,0.24345
2016,4,2,-1.25,13.60,0.10179
2016,4,3,2.38,15.95,0
2016,4,4,3.34,18.07,0.025
2016,4,5,0.85,13.07,0.7494
2016,4,6,0.66,16.17,0.37143
2016,4,7,0.18,14.78,0
2016,4,8,0.21,15.06,0
2016,4,9,3.81,18.27,0
2016,4,10,1.37,15.05,2.40357
2016,4,11,0.55,10.69,0.01964
2016,4,12,2.12,17.39,0.48214
2016,4,13,3.51,18.61,0.02738
2016,4,14,3.17,20.17,0.03274
2016,4,15,-0.81,8.01,17.70119
2016,4,16,-2.62,0.63,32.73631
2016,4,17,-3.34,1.94,4.3119
2016,4,18,-4.20,5.31,0.48274
2016,4,19,-2.70,7.79,0.64524
2016,4,20,-0.60,10.87,0.5881
2016,4,21,0.40,15.77,0.03929
2016,4,22,2.26,21.73,0
2016,4,23,4.00,21.81,0.67679
2016,4,24,1.82,13.18,0.30833
2016,4,25,1.61,15.83,1.93155
2016,4,26,-2.06,7.61,3.20298
2016,4,27,-1.84,9.20,0.49881
2016,4,28,-1.55,1.24,4.825
2016,4,29,-2.24,1.50,11.80417
2016,4,30,-2.42,2.40,6.00655
2016,5,1,-5.74,3.23,1.075
2016,5,2,-5.25,12.83,0.40893
2016,5,3,0.70,16.28,0
2016,5,4,2.77,20.28,0.00476
2016,5,5,6.07,23.24,0
2016,5,6,6.24,22.48,0.71548
2016,5,7,0.51,9.83,13.59524
2016,5,8,0.98,12.25,5.05893
2016,5,9,2.10,15.07,2.32083
2016,5,10,1.11,14.88,0.80952
2016,5,11,0.13,13.20,0.02143
2016,5,12,1.42,18.80,0.05536
2016,5,13,2.84,19.14,0.86012
2016,5,14,1.81,12.09,0.43988
2016,5,15,2.36,12.77,6.16964
2016,5,16,0.66,5.67,11.67024
2016,5,17,0.76,5.41,1.35833
2016,5,18,1.53,15.07,0.60952
2016,5,19,4.65,19.94,0.05
2016,5,20,6.98,22.08,0
2016,5,21,6.69,23.39,0
2016,5,22,3.90,19.13,0
2016,5,23,2.95,16.28,0.35179
2016,5,24,3.40,18.60,0.04762
2016,5,25,4.22,18.70,0
2016,5,26,4.33,15.08,2.11786
2016,5,27,2.61,13.92,3.34405
2016,5,28,3.89,18.67,0.35536
2016,5,29,4.68,22.04,0.59464
2016,5,30,5.11,22.62,0.10714
2016,5,31,5.14,17.35,6.44881
2016,6,1,5.14,20.37,0
2016,6,2,7.56,24.29,0.02143
2016,6,3,8.72,23.29,0.02143
2016,6,4,7.78,22.80,0.03452
2016,6,5,8.43,25.11,0.38333
2016,6,6,8.15,25.46,3.5744
2016,6,7,8.72,23.95,0.07262
2016,6,8,10.03,25.30,1.04167
2016,6,9,10.95,28.29,1.84345
2016,6,10,11.65,29.90,0
2016,6,11,11.49,29.50,1.4494
2016,6,12,9.27,26.18,3.04524
2016,6,13,6.89,20.50,3.28095
2016,6,14,8.09,23.43,0.02738
2016,6,15,10.50,28.07,0
2016,6,16,11.76,29.38,0
2016,6,17,11.73,27.37,0.21667
2016,6,18,12.34,29.68,0
2016,6,19,13.81,32.84,0
2016,6,20,12.36,23.37,0.25714
2016,6,21,14.56,33.97,0.00833
2016,6,22,11.39,25.09,2.06845
2016,6,23,12.24,28.44,0.90417
2016,6,24,13.57,30.27,0.7756
2016,6,25,10.89,26.53,0.13333
2016,6,26,11.09,28.92,0
2016,6,27,11.45,28.99,0
2016,6,28,9.58,29.49,1.19226
2016,6,29,10.60,27.78,0.72083
2016,6,30,12.07,21.75,5.07619
2016,7,1,12.17,20.96,0.68929
2016,7,2,11.71,20.85,2.86071
2016,7,3,12.31,26.66,1.21905
2016,7,4,13.10,28.57,0.27143
2016,7,5,10.63,27.86,0.00893
2016,7,6,10.85,30.05,0
2016,7,7,10.73,27.00,0
2016,7,8,10.74,29.08,0.00595
2016,7,9,12.67,31.13,0
2016,7,10,14.22,31.97,0
2016,7,11,9.91,26.66,0
2016,7,12,9.63,28.68,0
2016,7,13,10.29,28.49,0
2016,7,14,9.57,25.84,0
2016,7,15,10.26,27.47,2.56012
2016,7,16,11.10,30.39,0
2016,7,17,12.46,28.49,0
2016,7,18,12.75,28.76,3.92202
2016,7,19,13.65,29.36,3.47202
2016,7,20,14.21,30.21,0.50833
2016,7,21,14.67,30.12,0.26131
2016,7,22,14.41,30.83,0.52798
2016,7,23,13.30,32.32,0
2016,7,24,10.71,28.90,0.17976
2016,7,25,11.57,29.39,0
2016,7,26,12.04,28.72,0
2016,7,27,12.30,29.13,0
2016,7,28,12.16,26.45,0
2016,7,29,11.19,26.39,0.0119
2016,7,30,11.84,29.38,0.02738
2016,7,31,12.03,29.54,2.19524
2016,8,1,13.08,30.55,0.01548
2016,8,2,11.64,29.31,1.06548
2016,8,3,12.46,30.89,0.56726
2016,8,4,10.73,18.95,1.5619
2016,8,5,10.61,17.88,2.01667
2016,8,6,10.83,22.74,0.11905
2016,8,7,12.29,26.94,0.20714
2016,8,8,12.10,28.40,0.01786
2016,8,9,11.67,30.18,0.90417
2016,8,10,12.12,28.76,1.8881
2016,8,11,8.95,27.57,0.75357
2016,8,12,8.09,24.18,0.00476
2016,8,13,8.12,26.62,0
2016,8,14,9.02,28.00,0
2016,8,15,9.73,28.25,0
2016,8,16,9.56,26.82,1.95595
2016,8,17,10.16,27.58,0.04167
2016,8,18,8.93,25.81,5.27321
2016,8,19,5.39,21.95,6.27321
2016,8,20,4.44,20.94,0.16131
2016,8,21,7.43,27.40,0
2016,8,22,11.91,26.84,0.21548
2016,8,23,11.57,24.67,0.64524
2016,8,24,5.67,16.29,3.89048
2016,8,25,6.28,16.64,3.0756
2016,8,26,7.08,20.98,0.04167
2016,8,27,7.95,23.97,0
2016,8,28,11.25,24.84,0.19048
2016,8,29,8.94,24.19,6.14821
2016,8,30,8.24,22.26,4.61726
2016,8,31,8.05,21.70,0.1756
2016,9,1,9.43,25.45,0.77679
2016,9,2,10.11,24.09,0.54464
2016,9,3,9.65,25.71,2.89048
2016,9,4,8.14,24.98,0.48452
2016,9,5,7.48,26.40,0.01786
2016,9,6,9.07,22.67,0
2016,9,7,8.51,25.05,0
2016,9,8,8.51,27.03,0
2016,9,9,2.41,20.10,0.00714
2016,9,10,2.61,23.59,0.1
2016,9,11,8.65,27.84,0
2016,9,12,6.21,19.95,3.48929
2016,9,13,5.36,13.23,1.1375
2016,9,14,4.70,20.03,3.19286
2016,9,15,3.26,18.66,0
2016,9,16,3.17,17.28,0.04524
2016,9,17,4.03,21.16,0.04524
2016,9,18,8.19,26.21,0.01786
2016,9,19,10.56,27.29,0
2016,9,20,11.77,25.47,0
2016,9,21,9.19,22.63,0.00952
2016,9,22,8.09,19.98,0
2016,9,23,2.48,23.77,0.21667
2016,9,24,2.15,14.60,0
2016,9,25,2.62,16.43,0.00714
2016,9,26,3.60,20.59,0
2016,9,27,5.50,23.35,0
2016,9,28,6.12,22.60,0
2016,9,29,6.35,23.15,0
2016,9,30,6.89,18.12,0.25476
2016,10,1,6.80,21.52,0
2016,10,2,6.80,21.60,0
2016,10,3,2.88,20.73,0.03571
2016,10,4,0.82,11.21,0.02976
2016,10,5,0.30,13.79,3.54702
2016,10,6,-1.75,7.69,1.975
2016,10,7,-1.55,14.55,0.04167
2016,10,8,2.63,18.82,0.05833
2016,10,9,4.02,19.75,0.03214
2016,10,10,7.04,20.61,0.07262
2016,10,11,1.12,19.25,5.1756
2016,10,12,0.40,8.16,0.44107
2016,10,13,4.62,20.02,0.00833
2016,10,14,8.02,22.48,0
2016,10,15,7.03,23.58,0
2016,10,16,4.25,23.14,0
2016,10,17,1.56,19.50,0
2016,10,18,0.40,13.15,2.1381
2016,10,19,-3.04,9.81,0.03452
2016,10,20,-3.43,12.05,0.18095
2016,10,21,2.62,19.95,0.03571
2016,10,22,3.55,22.09,0.03214
2016,10,23,3.26,17.92,0.03214
2016,10,24,5.41,21.33,0
2016,10,25,4.67,16.47,0.2256
2016,10,26,3.55,18.26,0
2016,10,27,6.40,22.91,0
2016,10,28,9.29,20.79,0
2016,10,29,4.19,18.31,0.10774
2016,10,30,4.70,18.24,0
2016,10,31,4.99,20.19,0
2016,11,1,2.99,14.98,1.0869
2016,11,2,0.51,12.42,0.03929
2016,11,3,0.63,16.78,0
2016,11,4,1.40,17.16,0.0119
2016,11,5,2.73,15.39,0.00357
2016,11,6,3.28,15.84,0
2016,11,7,-0.10,13.83,0
2016,11,8,-0.13,14.48,0
2016,11,9,1.94,18.16,0
2016,11,10,-0.31,16.36,0
2016,11,11,-1.40,11.36,0
2016,11,12,1.98,15.59,0.01429
2016,11,13,2.06,13.87,0
2016,11,14,2.95,16.54,0.0119
2016,11,15,7.51,20.35,0
2016,11,16,0.78,20.87,0
2016,11,17,-9.26,0.82,10.88155
2016,11,18,-9.81,-0.11,0.15714
2016,11,19,-5.76,11.17,0.58393
2016,11,20,1.98,15.38,0
2016,11,21,1.62,13.41,1.20536
2016,11,22,-4.58,3.48,0.6369
2016,11,23,-5.24,6.03,0.32202
2016,11,24,-5.69,4.27,0.48988
2016,11,25,-4.27,12.14,0.17917
2016,11,26,-1.33,12.00,0.09643
2016,11,27,-3.71,5.74,0.33214
2016,11,28,-6.30,1.07,0.36071
2016,11,29,-8.53,-0.82,0.0881
2016,11,30,-9.40,-0.77,0.07798
2016,12,1,-9.82,0.56,0
2016,12,2,-11.95,-4.19,1.08631
2016,12,3,-9.83,0.74,0.14583
2016,12,4,-7.21,6.94,0.47976
2016,12,5,-12.85,5.14,1.0125
2016,12,6,-14.22,-5.03,9.70714
2016,12,7,-21.17,-11.69,0.44345
2016,12,8,-20.91,-6.77,1.23214
2016,12,9,-9.29,4.58,1.06726
2016,12,10,-3.49,8.68,5.34405
2016,12,11,-6.23,2.39,2.7869
2016,12,12,-7.02,3.64,0
2016,12,13,-7.92,2.75,0.11786
2016,12,14,-10.45,-3.34,5.01488
2016,12,15,-3.83,12.45,0.35179
2016,12,16,-18.96,3.65,9.09167
2016,12,17,-23.42,-12.99,0.05119
2016,12,18,-17.30,-5.83,0.09405
2016,12,19,-10.20,5.14,0.57976
2016,12,20,0.60,9.56,0.1869
2016,12,21,-4.75,5.68,0.05595
2016,12,22,-5.82,2.70,0.17321
2016,12,23,-4.47,8.38,0.02857
2016,12,24,-3.69,9.02,0
2016,12,25,-7.06,1.65,0.56726
2016,12,26,-9.05,1.61,0.1
2016,12,27,-7.59,8.64,0.61131
2016,12,28,-6.88,3.71,1.61667
2016,12,29,-6.93,6.08,0.17381
2016,12,30,-6.44,11.46,0
2016,12,31,-5.57,3.62,0
2017,1,1,-7.05,3.50,0
2017,1,2,-11.59,3.88,2.22321
2017,1,3,-13.13,-4.99,2.04345
2017,1,4,-19.15,-9.36,23.35893
2017,1,5,-23.75,-15.29,3.97321
2017,1,6,-23.76,-7.16,0.21845
2017,1,7,-15.10,-1.46,0.72083
2017,1,8,-3.17,8.50,3.65833
2017,1,9,-2.68,9.20,5.81667
2017,1,10,-2.80,4.45,1.97024
2017,1,11,-5.65,5.80,4.53929
2017,1,12,-8.23,1.89,1.64167
2017,1,13,-7.99,3.47,0.04405
2017,1,14,-6.40,3.47,0.01071
2017,1,15,-6.61,1.33,6.61131
2017,1,16,-8.56,-0.08,1.80417
2017,1,17,-9.31,5.27,0.07857
2017,1,18,-6.27,9.06,0
2017,1,19,-3.25,9.53,0
2017,1,20,-6.28,3.70,0.125
2017,1,21,-7.30,2.85,0.04702
2017,1,22,-5.41,3.43,0.23333
2017,1,23,-6.50,5.93,0.79464
2017,1,24,-11.72,-3.58,0.0994
2017,1,25,-13.54,-5.04,0.01071
2017,1,26,-14.37,-5.14,0
2017,1,27,-13.44,2.33,0
2017,1,28,-6.49,4.16,0.12619
2017,1,29,-1.04,10.36,0.06667
2017,1,30,1.81,10.70,0.08333
2017,1,31,-3.06,11.49,0.01071
2017,2,1,-7.39,2.79,0.98869
2017,2,2,-9.55,-1.74,2.0119
2017,2,3,-9.28,4.47,0.45833
2017,2,4,-1.25,7.78,1.57262
2017,2,5,-0.62,10.35,0.00833
2017,2,6,1.16,10.35,0
2017,2,7,0.48,10.09,6.67381
2017,2,8,1.21,9.06,1.25238
2017,2,9,4.96,15.29,0
2017,2,10,5.95,18.80,0.02619
2017,2,11,-3.00,10.61,0.52738
2017,2,12,-4.12,6.27,0
2017,2,13,-6.07,6.78,0
2017,2,14,-6.51,6.42,0.00833
2017,2,15,-4.73,14.43,0.00833
2017,2,16,1.88,17.90,0.0744
2017,2,17,-0.07,15.36,0
2017,2,18,0.68,13.24,0
2017,2,19,-0.20,12.20,0.26607
2017,2,20,0.71,11.37,0.03095
2017,2,21,2.39,15.91,0.05357
2017,2,22,-3.00,11.21,0.91488
2017,2,23,-12.11,-2.46,9.79702
2017,2,24,-13.89,-5.43,1.43155
2017,2,25,-12.09,-2.03,0.63571
2017,2,26,-11.26,1.15,0.2506
2017,2,27,-8.31,6.73,0.80952
2017,2,28,-8.53,1.14,0.30119
2017,3,1,-8.88,2.28,0.27024
2017,3,2,-6.61,6.70,0.12679
2017,3,3,-3.02,12.25,0.06786
2017,3,4,-0.95,15.48,0.19226
2017,3,5,0.57,13.74,0.36786
2017,3,6,-7.35,1.99,0.21786
2017,3,7,-5.99,4.75,0.31071
2017,3,8,0.65,13.36,0.2881
2017,3,9,-2.79,16.02,0.125
2017,3,10,-2.86,14.38,0.28333
2017,3,11,-1.80,6.18,0.17202
2017,3,12,-3.55,11.23,0.00714
2017,3,13,-3.95,9.82,0.00536
2017,3,14,2.61,16.78,0.07143
2017,3,15,2.81,20.19,0
2017,3,16,4.17,19.31,0
2017,3,17,1.86,16.93,0
2017,3,18,2.38,21.96,0
2017,3,19,6.30,20.64,0
2017,3,20,1.57,19.35,0
2017,3,21,0.53,13.74,0
2017,3,22,1.42,18.46,0
2017,3,23,-0.08,18.73,3.15893
2017,3,24,-2.03,9.47,0.3994
2017,3,25,-0.89,14.39,0.50238
2017,3,26,-0.67,8.31,2.55476
2017,3,27,-0.98,12.06,5.69167
2017,3,28,-0.24,5.13,12.35536
2017,3,29,-1.07,11.28,0.12679
2017,3,30,0.89,15.23,2.81905
2017,3,31,-2.20,2.80,8.31369
2017,4,1,-2.94,3.46,0.13869
2017,4,2,-1.73,13.21,1.28095
2017,4,3,-2.86,9.93,13.11667
2017,4,4,-6.55,3.26,12.89881
2017,4,5,-6.69,8.75,0.26488
2017,4,6,-0.33,15.15,0.07024
2017,4,7,2.90,19.59,0
2017,4,8,3.18,19.61,0.3006
2017,4,9,-2.72,7.62,0.06786
2017,4,10,-3.89,11.28,0.22024
2017,4,11,-1.20,15.73,0
2017,4,12,1.73,19.28,0
2017,4,13,1.87,21.70,0
2017,4,14,2.58,21.64,0
2017,4,15,1.16,16.32,0
2017,4,16,1.16,17.61,0
2017,4,17,2.20,20.83,0
2017,4,18,3.99,20.33,0
2017,4,19,0.53,15.86,1.14762
2017,4,20,0.44,12.33,8.19226
2017,4,21,-0.58,7.01,4.62857
2017,4,22,-1.56,10.15,0.16964
2017,4,23,1.32,20.39,0.04464
2017,4,24,1.50,15.50,2.66786
2017,4,25,-3.16,10.42,1.70179
2017,4,26,-2.93,11.17,1.00774
2017,4,27,-2.39,8.35,2.24583
2017,4,28,-5.00,7.40,12.01607
2017,4,29,-7.88,-0.97,5.56369
2017,4,30,-6.90,11.76,1.23274
2017,5,1,1.75,14.19,0.27798
2017,5,2,0.74,12.97,1.8375
2017,5,3,-0.76,11.10,1.94167
2017,5,4,2.13,18.75,0.00357
2017,5,5,5.27,22.17,0
2017,5,6,7.90,25.76,0
2017,5,7,5.64,22.42,1.42143
2017,5,8,5.14,17.74,14.15893
2017,5,9,5.46,14.96,1.47262
2017,5,10,3.73,8.56,20.04286
2017,5,11,2.91,15.22,0.37321
2017,5,12,4.98,22.37,0.00357
2017,5,13,6.42,25.38,0
2017,5,14,5.81,19.12,0
2017,5,15,6.26,21.88,0.0244
2017,5,16,2.73,17.92,2.08631
2017,5,17,-0.22,17.66,31.26548
2017,5,18,-2.24,1.59,52.01131
2017,5,19,-3.14,4.33,3.1125
2017,5,20,-2.17,12.54,0.77262
2017,5,21,1.67,15.96,5.90417
2017,5,22,0.12,15.64,5.20357
2017,5,23,0.44,14.10,0.23631
2017,5,24,5.96,24.53,0
2017,5,25,3.70,20.13,7.01786
2017,5,26,4.21,17.60,1.23155
2017,5,27,2.11,11.68,2.90119
2017,5,28,2.86,18.25,0.42262
2017,5,29,3.89,16.55,1.10714
2017,5,30,4.92,20.80,0.38274
2017,5,31,6.12,23.13,0.05417
2017,6,1,7.06,22.36,0.73095
2017,6,2,5.92,20.76,1.40714
2017,6,3,6.24,21.01,0.18452
2017,6,4,7.11,24.01,0.06548
2017,6,5,8.84,24.78,0.61429
2017,6,6,8.16,20.85,0.44226
2017,6,7,7.51,23.84,1.875
2017,6,8,8.60,24.78,0.39048
2017,6,9,11.55,28.59,0
2017,6,10,12.25,28.95,0
2017,6,11,10.92,22.52,0
2017,6,12,6.48,27.43,0
2017,6,13,6.70,21.07,0
2017,6,14,8.25,25.38,0
2017,6,15,9.02,26.92,0
2017,6,16,11.42,28.77,0
2017,6,17,10.24,24.26,0
2017,6,18,8.57,25.01,0
2017,6,19,9.42,25.78,0.00536
2017,6,20,13.22,31.89,0.10238
2017,6,21,16.15,31.62,0
2017,6,22,8.47,29.18,3.09762
2017,6,23,5.43,14.80,0.18274
2017,6,24,5.80,19.19,0.01071
2017,6,25,7.28,19.39,0
2017,6,26,9.04,26.18,0
2017,6,27,10.62,30.51,0
2017,6,28,9.96,26.75,0
2017,6,29,8.32,24.88,3.02321
2017,6,30,7.28,18.93,0
2017,7,1,7.93,26.59,0
2017,7,2,11.12,28.50,0
2017,7,3,11.47,27.37,0.11786
2017,7,4,11.47,28.53,0.27083
2017,7,5,12.04,31.21,0
2017,7,6,13.22,31.27,0
2017,7,7,11.54,26.67,0.71012
2017,7,8,11.33,26.50,1.09048
2017,7,9,12.12,30.25,0.39881
2017,7,10,13.68,29.34,0.61369
2017,7,11,15.04,29.10,0.43095
2017,7,12,10.09,19.21,1.62976
2017,7,13,10.22,26.16,0.08869
2017,7,14,11.43,27.09,0
2017,7,15,10.10,25.34,0.01429
2017,7,16,10.24,27.10,0.0619
2017,7,17,13.24,29.86,0.26548
2017,7,18,13.99,29.12,0.42619
2017,7,19,13.70,32.72,0.61548
2017,7,20,13.50,28.84,0.13214
2017,7,21,11.67,29.86,6.12857
2017,7,22,11.85,26.98,0.95893
2017,7,23,12.32,28.10,0.59702
2017,7,24,13.83,30.84,0.06607
2017,7,25,13.11,28.61,3.47321
2017,7,26,11.99,22.41,11.40476
2017,7,27,11.90,26.04,0.24464
2017,7,28,13.15,27.98,4.42679
2017,7,29,12.00,21.60,1.36488
2017,7,30,10.81,24.10,2.49524
2017,7,31,10.23,26.42,0.15536
2017,8,1,9.99,26.41,0.02798
2017,8,2,9.97,26.64,4.15952
2017,8,3,8.83,16.75,1.79405
2017,8,4,9.76,27.13,1.76071
2017,8,5,8.54,24.63,3.89405
2017,8,6,9.93,19.37,3.18929
2017,8,7,8.60,12.72,16.01548
2017,8,8,8.14,19.39,2.59762
2017,8,9,8.64,20.16,2.6006
2017,8,10,8.26,21.32,5.39881
2017,8,11,8.34,22.11,0
2017,8,12,9.86,24.24,0.09762
2017,8,13,11.04,25.77,0.40833
2017,8,14,10.52,26.57,0.78095
2017,8,15,9.23,23.76,1.74286
2017,8,16,8.04,19.81,1.21786
2017,8,17,8.98,25.49,0
2017,8,18,10.09,26.67,0
2017,8,19,11.01,29.61,0
2017,8,20,12.10,26.86,0
2017,8,21,10.07,25.82,0.1631
2017,8,22,9.35,24.61,1.20714
2017,8,23,9.84,26.05,2.34405
2017,8,24,9.40,24.64,2.54881
2017,8,25,10.15,27.03,0
2017,8,26,11.27,28.46,0
2017,8,27,10.23,25.50,0
2017,8,28,10.19,27.19,0
2017,8,29,11.23,27.94,0.0381
2017,8,30,11.15,27.24,0.34048
2017,8,31,11.19,25.54,0.59643
2017,9,1,10.94,26.06,0
2017,9,2,11.52,27.39,0
2017,9,3,12.03,31.34,0
2017,9,4,9.53,28.74,0
2017,9,5,6.26,18.18,0
2017,9,6,6.56,22.99,0
2017,9,7,9.19,25.17,0
2017,9,8,10.40,25.19,0.37738
2017,9,9,11.47,27.77,0
2017,9,10,12.00,26.84,0.57381
2017,9,11,11.22,25.28,0.475
2017,9,12,11.43,27.95,0
2017,9,13,12.01,26.82,0.38274
2017,9,14,8.98,26.18,0.42024
2017,9,15,5.93,23.03,1.83393
2017,9,16,4.19,15.43,0.26488
2017,9,17,4.43,18.92,0.3006
2017,9,18,6.29,23.42,0.02143
2017,9,19,4.22,25.09,0
2017,9,20,4.10,20.92,0
2017,9,21,6.75,26.67,0
2017,9,22,5.01,20.17,0.05714
2017,9,23,4.07,10.97,17.82798
2017,9,24,2.62,6.41,9.45833
2017,9,25,1.56,8.31,0.63631
2017,9,26,2.16,11.90,0.75714
2017,9,27,5.67,8.06,7.93333
2017,9,28,3.60,10.23,7.9131
2017,9,29,3.02,12.70,0.7494
2017,9,30,4.12,16.86,2.68214
2017,10,1,1.71,15.54,16.00952
2017,10,2,-0.78,3.34,9.34583
2017,10,3,-0.65,8.18,0.0119
2017,10,4,2.67,16.45,0.04643
2017,10,5,4.93,15.92,0
2017,10,6,3.78,15.07,0.1869
2017,10,7,5.11,19.52,0
2017,10,8,-2.11,15.28,12.55833
2017,10,9,-4.87,1.30,6.77321
2017,10,10,-4.81,12.31,0.18571
2017,10,11,2.16,18.26,0
2017,10,12,0.92,20.77,0
2017,10,13,0.20,14.93,0
2017,10,14,-2.10,11.47,0
2017,10,15,-1.10,13.81,0
2017,10,16,2.48,20.37,0
2017,10,17,3.98,20.61,0
2017,10,18,3.36,21.11,0
2017,10,19,3.47,19.76,0.02917
2017,10,20,2.79,20.50,0.10655
2017,10,21,-1.77,6.71,0
2017,10,22,0.04,15.36,0.07857
2017,10,23,-1.93,11.49,0.00833
2017,10,24,-1.47,13.65,0
2017,10,25,4.43,23.58,0.03631
2017,10,26,-6.56,10.54,2.96071
2017,10,27,-7.29,3.67,0.14762
2017,10,28,0.44,11.01,0.03929
2017,10,29,-2.97,17.70,0.74345
2017,10,30,-4.84,-1.53,2.57976
2017,10,31,-4.20,10.06,0.92024
2017,11,1,0.04,16.47,0
2017,11,2,0.06,8.47,0
2017,11,3,2.11,13.86,0.02619
2017,11,4,0.52,15.08,3.05774
2017,11,5,-1.28,6.02,3.54821
2017,11,6,-4.27,4.16,8.54405
2017,11,7,-6.59,-1.11,5.25952
2017,11,8,-5.91,8.41,0.19821
2017,11,9,-3.68,6.43,0.01786
2017,11,10,-1.31,12.60,0
2017,11,11,-2.94,11.64,0
2017,11,12,-3.62,9.89,0
2017,11,13,2.53,17.11,0
2017,11,14,-1.88,16.31,0
2017,11,15,-2.54,8.95,0
2017,11,16,3.46,17.46,0.08571
2017,11,17,-4.66,11.53,3.9125
2017,11,18,-6.76,4.50,0.325
2017,11,19,-1.76,9.74,0.08333
2017,11,20,3.84,13.91,0.13333
2017,11,21,-0.92,6.37,1.63333
2017,11,22,3.13,14.58,0.14643
2017,11,23,6.34,16.06,0
2017,11,24,1.18,16.78,0.05238
2017,11,25,1.40,12.96,0
2017,11,26,3.71,17.89,0
2017,11,27,0.29,19.49,0.00595
2017,11,28,-3.44,5.65,0
2017,11,29,-3.41,13.61,0
2017,11,30,-3.63,9.80,0.00833
2017,12,1,-0.93,11.58,0
2017,12,2,0.41,12.62,0
2017,12,3,-3.17,12.96,0.43393
2017,12,4,-9.63,0.18,0.21786
2017,12,5,-9.50,4.47,0.16905
2017,12,6,-11.86,-0.94,0
2017,12,7,-11.43,1.49,0.24881
2017,12,8,-1.68,9.33,0.03036
2017,12,9,-1.62,10.68,0
2017,12,10,-1.52,11.30,0.0869
2017,12,11,-2.21,10.94,0
2017,12,12,0.93,14.66,0
2017,12,13,-4.16,8.28,3.49881
2017,12,14,-7.91,1.55,0.56786
2017,12,15,-3.90,10.78,0.03333
2017,12,16,-4.77,6.71,0
2017,12,17,-6.49,2.53,0
2017,12,18,-2.58,8.48,0.0506
2017,12,19,-1.91,8.08,0
2017,12,20,-5.75,12.73,3.21845
2017,12,21,-13.88,-5.88,1.21667
2017,12,22,-11.60,1.50,0.34286
2017,12,23,-16.42,0.38,6.95417
2017,12,24,-15.02,-2.93,1.08512
2017,12,25,-11.50,-3.03,4.16429
2017,12,26,-13.06,-4.50,0.55357
2017,12,27,-8.31,6.92,0.10893
2017,12,28,-2.39,8.44,0
2017,12,29,-7.18,12.47,0.09583
2017,12,30,-8.73,4.55,0.27321
2017,12,31,-8.91,3.10,0.04881
2018,1,1,-10.87,-0.42,0.03571
2018,1,2,-11.86,3.71,0
2018,1,3,-6.45,6.72,0.17024
2018,1,4,-5.30,7.07,0
2018,1,5,-1.97,8.97,0
2018,1,6,-1.77,9.16,0.20476
2018,1,7,-4.45,6.63,0.34881
2018,1,8,-1.72,10.80,0.02262
2018,1,9,2.28,13.86,0.12083
2018,1,10,-6.62,7.93,1.45476
2018,1,11,-8.16,1.20,0.37976
2018,1,12,-6.07,3.68,1.69524
2018,1,13,-6.14,4.49,0.37262
2018,1,14,-5.99,7.38,0.26786
2018,1,15,-17.96,-5.54,1.41369
2018,1,16,-17.00,-0.20,0
2018,1,17,-7.62,7.33,0.18155
2018,1,18,-1.97,12.40,0.00536
2018,1,19,0.09,15.25,0
2018,1,20,-5.86,7.22,7.13393
2018,1,21,-10.73,-5.44,5.97798
2018,1,22,-9.86,1.88,0.32976
2018,1,23,-8.99,1.23,0.20893
2018,1,24,-6.92,6.57,0.08452
2018,1,25,-3.78,9.03,0.14226
2018,1,26,-7.32,-0.17,0.16548
2018,1,27,-7.82,1.77,0.21548
2018,1,28,-5.68,5.31,0.0131
2018,1,29,-3.60,9.97,0.00952
2018,1,30,-1.55,12.60,0.12202
2018,1,31,-4.78,7.17,1.82679
2018,2,1,-5.88,-0.97,2.05833
2018,2,2,-2.89,8.20,0.20893
2018,2,3,-0.73,9.17,1.1494
2018,2,4,-7.39,6.19,1.27738
2018,2,5,-6.43,7.04,3.2131
2018,2,6,-5.84,5.13,0.05952
2018,2,7,-5.03,6.68,0.18333
2018,2,8,-0.92,10.48,0.08036
2018,2,9,-10.97,4.48,3.12202
2018,2,10,-14.34,-6.93,3.9494
2018,2,11,-13.09,1.76,0.08214
2018,2,12,-11.24,-2.90,1.32857
2018,2,13,-6.27,9.40,0.37798
2018,2,14,0.45,12.03,0.01786
2018,2,15,-9.28,5.55,0.7494
2018,2,16,-9.73,4.12,0.41012
2018,2,17,-2.80,8.74,0.11548
2018,2,18,-10.56,13.75,0.52738
2018,2,19,-19.77,-6.78,8.63452
2018,2,20,-21.12,-8.95,0
2018,2,21,-17.75,-4.37,0.10952
2018,2,22,-13.81,-2.85,0.18095
2018,2,23,-12.83,-1.59,5.81607
2018,2,24,-11.96,-2.46,0.15119
2018,2,25,-9.27,-0.08,0.16429
2018,2,26,-6.84,7.69,0.3619
2018,2,27,-6.05,8.25,0.0119
2018,2,28,-6.75,5.26,0.04405
2018,3,1,-6.02,7.99,0
2018,3,2,-1.80,14.74,0.00476
2018,3,3,-1.16,15.42,0.00893
2018,3,4,-6.55,13.59,0.03274
